Temperature,Pressure,Humidity,Vaccum,Energy
24.65,1018.37,56.15,63.86,442.89
16.2,1014.73,89.84,45.76,460.87
28.61,1006,45.73,52.84,437.39
23.13,1008.96,85.5,61.47,438.8
13.55,1007.58,97.55,42.99,470.82
18.71,1017.12,74.79,54.9,456.88
14.35,1006.39,91.23,49.83,462.54
29.79,1008.82,65.13,69.34,434.74
29.64,1013,39.56,54.2,438.12
15.11,1017.01,84.39,45.01,462.21
25.02,1017.49,54.75,60.29,445.61
23.61,1002.39,65.63,49.16,443.5
16.05,1014.38,73.89,38.28,466.75
19.59,1018.28,84.83,59.87,449.74
23.23,1012.87,75.43,56.89,441.85
9.41,1021,88.74,43.5,473.84
6.63,1020.33,76.18,39.37,489.16
27.89,1007.99,85.62,69.88,430.75
22.54,1007.29,79.28,51.95,447.29
14,1026.17,54.82,40.8,474.87
6.87,1012.66,83.34,39.85,486.26
30.47,1009.65,62.03,70.02,435.72
27.33,1007.04,61.83,68.94,431.96
13.7,1018.82,69.07,34.03,470.2
22.03,1006.88,82.05,59.43,442.9
30.32,1008.31,53.14,74.22,429.36
17.13,1016.09,58.94,43.79,465.3
26.3,1006.64,85.12,71.94,428.83
17.55,1016.81,91.27,48.78,455.11
23.34,1017.47,78.91,59.14,439.6
23.26,1016.72,57.98,58.2,446.87
8.07,1019.4,86.43,41.17,484.54
24.45,1013.38,45.35,68.63,446.33
18.41,1006.66,80.55,49.69,454.97
18.22,1017.09,81.92,58.2,451.04
16.54,1014.85,78,42.86,465.26
30.01,1012.87,43.95,65.18,436.91
29.19,1011.48,55.55,67.51,446.97
14.58,1030.42,61.96,41.92,462.69
19.41,1009.44,64.05,64.45,452.55
18.95,1018.17,71.85,65.48,452.85
11.36,1016.34,85.19,40.75,477.5
23.79,1011,75.39,58.49,445.87
16.55,1022.71,42.73,41.93,466.77
21.43,1015.91,64.4,59.14,448.51
18.98,1010.09,85.34,60.1,453.37
16.38,1019.8,82.44,55.5,464.58
23.26,1017.71,67.16,59.21,442.38
22.55,1006.57,76.29,69.84,438.54
10.01,1023.71,88.11,40.78,470.82
23.33,1012.47,79.48,54.2,440.11
20.89,1012.6,69.52,68.63,452.05
14.18,1016.9,64.57,53.82,465.25
8.94,1018.9,85.93,42.07,473.34
28.61,1004.02,67.26,69.84,428.25
28.59,1005.58,60.3,75.08,442.7
13.91,1017.03,85.93,40.24,466.24
32.21,1008.25,58.09,71.85,429.15
15.34,1021.18,79.44,43.5,459.77
27,1008.88,74.4,69.34,439.26
23.63,1013.1,76.95,65.59,440.56
6.79,1012.61,72.46,38.5,488.69
9.01,1022.37,90.3,40.77,470.84
17.92,1018.97,53.8,44.2,455.37
9.05,1015.57,75.48,40.67,486.55
24.17,1011.72,86.1,73.18,437.27
26.92,1010.29,68.6,63.73,440.35
15.59,1024.3,59.93,52.75,458.87
10.17,1019.34,83.04,41.46,480.13
10.66,1009.42,95.86,37.5,472.86
32.48,1013.98,46.39,69.89,434.13
29.05,1007.88,42.67,68.24,433.92
32.91,1014.49,50.62,73.68,426.28
6.1,1020.21,67.24,40.07,494.43
25.11,1012.21,83.58,63.21,443.43
7.89,1018.4,86.49,71.14,474.66
22.82,1004.65,73.47,69.94,437.32
14.13,1015.26,55.63,43.41,461.96
9.32,1027.9,77.02,36.3,478.55
11.86,1019.82,91.45,40.55,473.31
10.05,1018.71,67.38,40.46,469.06
11.22,1011.01,81.67,40.22,476.7
31.68,1004.05,54.5,70.79,429.55
10.27,1022.69,92.78,42.34,474.55
9.34,1012.14,90.81,40.77,477.36
28.83,1008.47,77.49,66.44,430.01
24.01,1007.44,86.87,67.17,443.09
9.68,1018.24,71.04,41.48,473.31
14.86,1018.3,49.46,44.71,466.38
8.74,1015.18,61.97,36.3,438.63
16.55,1009.97,96.54,46.18,455.8
27.65,1008.54,58.25,48.41,440.94
10.1,1019.18,84.87,41.17,479.95
28.75,1009.61,58.24,64.84,441.3
18.75,1018.19,87.84,63.09,450.98
18.32,1022.67,46.38,45,471.43
28.62,1010.15,69.31,68.24,428.08
11.46,1010.17,100.15,39.1,470.55
13.92,1015.12,61.64,43.41,464.76
22.89,1009.79,81.57,74.78,443.7
21.13,1006.97,64.26,47.43,448.83
24.78,1007.29,70.56,68.94,435.93
17.03,1004.94,79.68,47.83,460.43
25.41,1016.01,53.39,65.12,442.86
21.47,1006.46,87.83,60.93,442.75
10.8,1019.74,74.08,41.39,478.75
11.67,1016.03,61.44,36.18,472.76
19.61,1020.64,63.74,56.65,457.41
21.48,1006.88,63.54,47.43,449.2
21.48,1008.58,84.49,66.91,447.42
14.17,1014.94,48.62,43.13,471.08
24.15,1020.72,58.06,64.63,448.87
28.81,1013.14,39.18,69.23,433.74
16.53,1010.2,95.42,46.18,458.67
22.1,1012.71,79.77,68.12,440.08
16.22,1014.33,100.09,50.88,454.94
10.9,1016.66,65.09,40.67,482.4
13.9,1013.13,89.91,40.2,464.17
30.61,1009.49,73.19,77.17,430.46
5.9,1013.25,87,45.87,481.27
5.67,1008.91,93.29,45.87,478.44
17.82,1013.44,88.13,65.94,452.82
9.34,1020.58,97.59,41.49,471.04
27.07,1017.32,55.38,66.93,446.48
25.52,1006.89,86.94,71.98,433.42
33.37,1007.19,62.64,79.05,430.42
22.25,1004.64,89.15,66.54,437.19
28.34,1013.7,61.13,63.77,439.75
32.87,1004.36,54.69,71.32,433.15
9.84,1022.21,77.79,40.72,477.52
15.8,1015.87,68.48,53.82,463.09
21.96,1009.38,75.98,71.85,441.52
8.3,1012.37,98.17,40.35,481.77
8.39,1015.39,62.23,36.3,479.57
12.55,1010.68,76.9,39.58,472.31
24.37,1014.5,65.67,65.61,443.13
33.43,1006.86,44.84,69.88,435.59
13.04,1026.27,69.75,41.04,464.91
13.52,1012.91,84.03,39.39,474.82
11.46,1012.34,77.37,38.91,477.5
19.75,1010.76,79.29,57.32,443.63
7.19,1019.67,70.77,39.37,480.4
26.76,1007.64,90.51,70.98,437.83
29.67,1005.16,67.75,71.98,425.14
32.86,1010.98,44.99,66.44,429.32
10.02,1021.93,73.68,52.75,473.09
17.41,1003.91,76.87,40.55,461.47
26.53,1014.29,50.9,65.61,442.64
29.82,1010.09,65.02,69.75,442.6
30.56,1007.49,71,69.14,432.26
13.92,1021.14,88.44,43.5,461.45
19.94,1018.4,55.9,38.52,450.48
21.03,1007.99,36.82,44.78,459.72
31.33,1011.97,36.62,65.18,435.77
11.7,1019.58,87.49,41.16,464.12
16.94,1018.75,94.22,50.59,460.64
26.06,1009.26,66.37,67.83,432.28
15.39,1007.35,81.35,42.28,467.3
10.98,1011.12,97.51,37.5,472.34
28.41,1010.29,72.09,74.16,439.2
4.88,1012.66,74.51,40.27,491.29
6.58,1020.18,71.07,40.67,494.84
13.79,1016.02,70.17,40,461.16
27.16,1007.81,89.07,71.32,430.53
7.65,1024.31,97.17,41.01,475.89
16.3,1007.88,76.61,41.16,463.47
23.04,1019.83,59.78,63.86,446.22
25.74,1009.6,54.34,65.38,452.94
24.31,1006.16,73.3,44.05,442.69
23.43,1013.09,63.48,69.23,441.6
14.91,1019.59,98.1,46.9,461.73
31.28,1005.39,49.53,75.08,438.63
25.84,1009.26,59.55,67.83,433.32
24.57,1016.82,65.25,49.82,452.3
13.42,1011.63,99.32,48.04,461.36
25.31,1011.16,79.71,65.59,440.96
22.78,1011.28,88.78,59.92,440.87
20.19,1014.3,71.64,58.86,450.67
17.98,1005.42,82.12,39.63,466.69
22.71,1010.48,76.86,75.23,444
13.68,1019.19,84.07,41.7,464.46
24.87,1006.45,65.75,65.75,435.6
7.53,1022.45,90.85,41.74,487.25
24.97,1011,55.04,68.61,453.26
13.55,1019.13,75.44,40.71,467.21
8.66,1032.86,75.31,40.11,479.76
16.84,1016.14,75.74,45.01,456.85
23.05,1006.69,76.43,68.67,447.34
17.7,1005.19,100.09,49.78,451.24
19.39,1011.09,96.51,68.61,446.47
30.05,1007.02,41.96,56.9,437.55
19.82,1013.19,78.96,63.9,449.61
19.1,1020.18,76.38,56.53,455.52
17.47,1014.15,54.71,43.56,460.87
23.86,1007.71,48.73,45.87,446.67
26.31,1014.15,69.36,63.77,440.1
26.74,1013.96,51.82,69.89,436.02
9.94,1018.9,68.51,40.46,473.74
27.01,1000.46,87.95,71.25,431.38
21.01,1008.44,81.49,51.19,446.2
34.97,1006.57,44.69,73.56,435.15
22.51,1015.1,57.19,68.63,450.75
21.03,1015.01,68.59,67.45,447.11
29.05,1017.63,51.16,75.6,439.14
23.6,1009.84,74.27,57.17,446.05
5.62,1017.9,77.43,43.65,481.69
21.16,1016.99,72.79,65.48,446.37
21.89,1016.15,74.59,58.62,450.05
9.66,1015.78,89.06,40.05,481.14
25.69,1006.89,82.34,59.07,440.6
8.33,1018.94,73.78,38.08,481.89
7.32,1015.42,97.25,41.22,484.21
21.11,1012.44,52.86,41.67,460.33
12.25,1016.02,82.4,40.75,475.07
24.57,1005.8,70.07,51.95,448.15
16.64,1011.55,78.76,48.92,452.56
11.57,1020.13,69.14,41.54,476.89
29.23,1017.72,52.26,75.6,438.92
32.37,1008.32,57.39,67.83,426.76
26.17,1014.52,51.28,58.86,443.69
6.05,1017.46,66.13,38.68,483.5
8.64,1014.14,80.44,41.66,481.89
25.91,1018.23,62.65,75.6,443.2
25.02,1009.9,76.27,59.92,436.64
25.96,1010.86,67.07,68.08,435.84
25.5,1012.92,68.88,59.27,442.65
14.85,1013.12,85.53,45.01,460.19
19.06,1004.23,84.43,44.63,456.54
15.22,1013.18,67.17,41.67,469.93
26.07,1008.6,79.48,71.37,439.25
7.62,1020.56,69.96,44.71,486.07
16.94,1024.43,69.22,49.64,459.25
26.18,1006.54,85.95,69.14,436
21.91,1006.89,83.97,48.7,449.8
23.24,1017.1,63.8,63.78,446.95
22.48,1005.55,82.36,50.05,442.56
12.8,1022.43,86.19,41.16,462.72
26.17,1002.23,75.6,66.54,433.81
29.71,1012.35,63.06,73.18,427.04
7.41,1015.23,90.66,39.16,486.91
16.25,1018.34,78.59,58.16,458.31
14.28,1024.84,79.09,44.84,474.57
22.12,1005.5,84.47,47.93,443.41
23.06,1013.54,65.28,63.9,447.36
13.46,1012.76,72.94,39.85,472.5
26.76,1007.96,70.05,49.02,439.4
28.57,1012.02,47.79,51.43,450.04
10.31,1018.02,70.1,38.18,476.31
28.47,1013.18,40.73,69.23,434.12
8.35,1011.77,90.25,40.77,478.82
24.42,1011.46,55.92,57.32,443.94
25.64,1006.97,67.72,50.05,440.86
7.69,1023.9,89.18,39.96,478.05
11.54,1017.19,83.02,45.51,474.73
15.62,1007.01,79.21,40.89,466.15
18.74,1014.24,41.54,45.09,456.25
20.12,1009.93,76.24,65.94,447.46
17.85,1017.16,86.68,48.14,451.9
17.21,1019.91,77.31,52.9,460.88
20.99,1005.17,82.41,67.07,442.02
17.69,1019.55,86.64,46.36,462.81
20.58,1021.42,56.15,49.15,453.87
12.04,1013.08,82.45,38.25,472.13
29.07,1006.07,69.53,71.64,440.51
21.81,1013.97,52.16,65.46,444.66
9.48,1023.82,78.98,40.8,485.36
13.69,1016.89,79.87,44.85,470.78
32.18,1009.94,52.91,69.75,438.26
23.48,1011.91,79.48,60.23,437.44
27.82,1007.83,76.07,76.09,434.52
25.26,1014.79,79.56,74.33,433.49
14.12,1007.13,78.16,42.99,468.45
23.14,1018.51,80.54,60.27,442.59
17.74,1015.56,89.78,50.88,457.71
10.15,1019.38,82.3,41.17,480.71
8.35,1016.2,85.23,43.79,484.21
20.35,1011.17,86.69,68.61,450.89
22.06,1014.3,77.75,45.61,455.61
15.64,1020.17,83.28,44.21,462.42
9.32,1027.46,70.76,36.66,479.13
29.28,1013.76,48.05,65.71,445.49
7.52,1018.61,78.96,39.61,481.54
29.08,1010.91,55.96,67.79,442.78
7.55,1011.21,93.25,42.85,484.93
26.51,1007.56,52.23,44.57,445.32
26.52,1018.23,42.41,63.94,440.47
8.07,1019.4,86.43,41.17,484.54
25.35,1012.31,80.16,63.21,442.23
11.36,1012.8,76.16,41.48,465.37
11.89,1021.29,97.16,40.64,476.99
20.19,1012.97,64.7,66.86,454.84
20.04,1011.14,68.92,48.92,447.89
10.32,1016.56,94.13,39.28,478.88
12.01,1017.75,66.67,41.48,469.08
23.08,1013.44,84.64,61.86,441.44
19.81,1013.88,80.09,66.54,449.07
24.1,1007.96,67.56,71.29,442.8
14.47,1011.31,69.85,39.58,467.34
32.25,1010.46,54.57,77.54,430.86
9.51,1015.69,82.52,40.81,475.29
12.63,1009.61,87.69,41.48,461.09
30.91,1008.53,58.08,76.2,434.94
8.38,1015.03,75.14,39.22,478.82
22.63,1009.83,77.43,57.17,433.54
5.71,1022.49,87.9,40.77,487.48
13.09,1012.22,91.91,43.67,474.45
22.72,1010.28,80.79,62.4,445.22
23.67,1011.22,90.45,72.24,435.94
18.19,1011.87,79.68,43.96,464.58
25.58,1014.5,63.53,47.01,454.39
6.79,1019.01,81.83,40,480.83
19.05,1020.48,83.04,62.96,454.26
25.32,1014.55,74.69,63.77,441.5
15.09,1017.05,72.43,39.52,469.8
23.44,1011.28,88.03,72.24,438.34
8.26,1020.85,68.82,44.71,485.19
17.22,1013.77,67.92,36.71,465.32
27.46,1013.06,46.49,68.08,433.72
11.52,1017.56,87.87,40.03,472.31
27.55,1012.92,71.29,63.13,440.75
6.5,1013.92,90.1,38.5,486.78
13.35,1012.41,83.45,39.58,465.85
21.5,1019.05,76.56,59.87,444.05
22.46,1008.66,80.85,48.41,442.57
22.05,1012.39,76.95,63.31,444.37
18.28,1002,65.69,41.1,460.03
14.56,1016.37,64.46,53.82,463.64
26,1009.61,74.66,70.47,435.05
13.14,1016.47,94.76,40.66,466.95
24.17,1012.66,78.53,59.44,447.13
26.11,1009.8,65.18,73.17,434.94
9.38,1020.41,85.26,44.77,473.9
18.77,1012.2,58.69,49.21,454.86
10,1016.83,78.91,39.66,479.97
10.1,1008.11,90.29,44.03,471.59
10.35,1005.09,92.42,40.27,477.8
12.95,1015.31,86.01,40.1,471.07
21.76,1005.34,86.28,47.93,444.77
25.06,1014.7,67.98,52.36,454.13
8.39,1026.06,86.76,52.72,473.45
23.56,1009.67,74.78,71.85,439.48
23.58,1009.68,81.38,58.82,445.01
20.71,1013.64,82.39,45.61,457.4
13.4,1010.2,64.57,41.78,466.68
10.36,1017.53,92.04,41.46,478.27
13.67,1015.41,79.04,42.32,464.56
29.35,1010.07,61.8,71.58,434.45
6.61,1013.57,91.8,36.24,483.12
13.92,1012.64,68.03,39.85,473.47
27.18,1009.89,52.83,62.66,442.16
11.41,1019.94,66.49,41.54,477.89
26.61,1002.05,51.97,69.13,430.17
20.32,1007.42,63.71,67.71,446.22
20.97,1007.64,73.69,44.63,453.26
25.34,1013.25,50.8,49.5,457.12
6.22,1012.05,86.88,39.85,443.73
11.87,1023.42,79.5,36.43,474.17
11.92,1016.99,81.24,41.2,476
28.15,1000.51,81.04,71.25,431.28
28.01,1014.68,46.86,65.34,440.77
16.51,1007.1,74.03,41.79,457.74
13.51,1012.18,75.19,39.31,466.46
18.34,1013.27,85.42,65.94,451.29
10.04,1013.36,95.17,41.62,463.87
20.3,1020.27,76.49,56.53,454.12
18.6,1012.34,80.24,56.85,450.26
19.79,1008.77,94.72,51.19,447.96
11.18,1018.56,68,39.61,468.75
10.91,1014.07,91.45,40.1,478.34
18.92,1009.89,77.98,46.93,453.66
14.1,1015.05,78.25,42.18,463.3
24.69,1010.12,80.58,59.92,436.33
23.61,1011.81,56.08,43.77,444.55
27,1012.36,58.97,60.96,450.15
15.87,1021.92,40,45,470.85
30.2,1004.17,74.77,74.34,431.77
14.18,1020.1,67.48,39.3,464.32
11.23,1012.57,72.1,43.67,475.41
32.95,1005.32,47.7,75.08,436.3
24.33,1013.83,44.59,46.93,447.54
9.55,1019.34,68.38,38.08,479.23
27.58,1013.51,50.43,65.27,441.3
25.56,1010.44,70.23,58.82,441
5.74,1021.37,74.47,37.8,490.81
8.22,1032.77,71.63,41.82,477.86
23.18,1011.44,79.28,59.04,443.12
26.91,1010.75,59.48,70.02,445.31
16.14,1017.93,65.68,54.3,460.73
20.69,1008.71,91.95,50.78,447.58
24.18,1003.3,70.99,66.48,433.37
2.8,1011.01,82.96,39.64,482.66
25.26,1014.43,58.35,65.61,447.34
10.11,1021.79,76.08,52.75,470.35
17.44,1013.65,75.13,45.01,456.08
25.37,1017.27,78.07,59.14,437.19
9.45,1029.32,91.09,41.92,467.79
10.39,1003.31,89.6,39.69,473
26.2,1016.69,84.38,74.67,430.22
22.85,1008.13,66.36,47.43,448.15
12.65,1007.13,85.23,44.03,466.01
15.14,1020.95,61.26,41.93,469.68
28.51,1010.58,54.68,70.02,441.66
22.55,1006.19,92.56,70.79,436.43
24.35,1012.48,62.12,66.49,439.15
12.64,1016.38,92.65,41.79,461.46
24.2,1011.15,84.23,64.33,442.78
7.52,1015.2,78.41,41.66,483.28
21.54,1015.33,78.67,58.12,454.32
23.43,1015.34,69.34,60.32,446.88
23.24,1010.1,79.16,63.76,441.35
24.67,1006.25,88.51,69.14,440.03
6.77,1024.86,96.58,40.78,478.24
31.94,1013.32,56.17,69.98,432.03
20.83,1009.45,91.92,49.02,445.31
8.37,1010.36,93.26,39.99,482.31
13.75,1029.63,70.74,44.47,467.14
30.82,1006.47,58.79,70.36,439.16
25.16,1009.86,75.7,57.17,442.03
22.1,1019.3,66.96,65.48,447
18.7,1024.84,57.72,52.72,458.06
19.76,1017.37,89.09,58.79,449.76
28.45,1013.07,39.46,69.23,436.96
13.58,1008.9,86.8,49.83,465.82
20.83,1011.76,73.11,67.32,443.17
5.85,1001.95,99.41,41.55,484.47
16.99,1011.54,64.51,40.89,464.95
10.68,1009.59,65.05,37.92,474.03
14.65,1016.16,60.26,35.4,469.61
26.2,1007.92,72.95,71.14,431.7
32.74,1010.23,41.29,68.31,441.66
15.78,1008.43,80.25,41.16,464.85
12.41,1017.08,87.02,39.28,473.86
25.36,1015.06,66.11,60.07,439.73
20.56,1017.79,78.08,60.08,452.8
24.92,1019.19,59.24,63.86,440.93
31.88,1013.64,35.1,67.32,436.64
24.51,1014.64,67.57,51.86,446.74
8.48,1015.89,90.25,40.05,483.5
27.76,1008.53,86.97,71.97,434.04
12.08,1019.45,78.3,41.39,477.8
23.56,1012.18,87.98,73.18,437.92
11.77,1021.45,76.63,41.06,475.88
21.37,1010.73,75.09,65.94,444.74
14.02,1016.06,85.8,43.34,466.38
17.53,1020.5,71.1,44.9,457.61
14.89,1015.1,55.11,35.71,469.37
14.81,1015.1,60.72,43.7,469.5
28.99,1008.75,66.57,68.24,428.28
30.49,1011.34,66.33,70.32,434.76
21.59,1004.88,90.54,66.54,441.71
24.46,1013.88,87.16,61.9,441.34
21.63,1005.7,84.84,50.16,448.32
21.46,1012.97,71.29,46.63,452.1
5.7,1012.18,91.57,40.35,488.8
27.11,1009.76,71.25,70.04,431.96
9.95,1033.09,69.44,41.82,477.52
18.68,1002.2,97.17,46,447.8
18.41,1010.23,84.71,65.94,452.66
19.02,1019.75,58.29,49.25,453.49
26.25,1011.47,71.22,61.02,436.44
18.07,1016.65,72.81,63.31,456.5
26.17,1010.25,68.96,70.47,434.56
23.83,1012.93,46.79,49.21,446.23
21.11,1013.87,85.29,59.39,446.02
13.9,1030.82,71.89,42.86,473.76
26.64,1004.98,93.31,73.56,432.93
21.5,1013.88,64.28,45.38,460.18
11.61,1019.57,58.82,41.17,476.81
6.13,1005.17,53.5,39.48,484.12
12.72,1013.45,86.16,40.6,471.23
17.29,1019.6,41.98,44.63,460.66
31.8,1000.77,49.82,69.05,426.5
19.16,1012.36,72.59,43.43,451
23.62,1007,90.8,73.67,438.33
7.87,1020.33,77.77,41.17,486.2
25.78,1013.61,66.68,59.15,441.71
29.29,1007.39,72.85,72.58,428.73
29.58,1008.37,60.73,76.2,433.91
24.29,1010.29,87.3,63.57,443.28
25.25,1015.54,70.76,58.46,444.05
31.74,1007.26,59.58,72.58,425.12
7.39,1011.63,83.61,39.85,487.84
28.5,1006.75,87.09,79.74,433.08
29.98,1014.22,52.69,67.22,445.3
22.94,1008.25,73.45,61.5,445.31
25.85,1005.59,78.23,70.36,433.06
21.09,1015.11,81.93,74.93,443.51
27.28,1003.46,59.22,47.93,438
23.86,1013.02,73.6,59.21,441.22
13.33,1020.92,91.47,40.64,474.07
23.66,1006.91,87.13,60.37,438.59
16.8,1009.14,79.78,44.9,456.42
22.12,1007.56,76.5,57.19,442.51
24.82,1007.82,71.46,57.19,439.91
11.09,1025.47,74.97,40.43,490.96
7.64,1026.67,95.24,40.81,483.38
27.78,1014.66,53.74,60.07,439.43
6.49,1017.94,64.81,38.68,485.95
10.97,1015,87.59,40.6,478.69
25.27,1009.82,75.48,63.91,440.39
14.07,1015.79,86,43.34,463.77
18.9,1005.31,77.79,47.83,455.94
4.49,1015.47,76.96,38.44,485.78
5.94,1007.84,86.33,39.9,485.86
21.94,1021.2,61.75,64.15,453.3
21.35,1012.28,95.71,59.04,445.83
7.94,1017.04,63.22,35.77,480.38
23.6,1017.51,63.02,60.08,451.97
29.73,1017.64,37.79,67.25,439.06
10.51,1023.95,85.35,39.04,479.15
8.7,1013.34,89.5,36.24,478.69
29.6,1010.49,61.66,69.82,438.47
24.26,1013.86,70.35,56.57,442.9
20.61,1010.84,80.57,60.1,450.46
14.2,1017.83,77.57,38.62,465.29
8.77,1010.7,86.78,42.49,469.1
27.38,1004.57,74.12,69.4,434.47
12.98,1013.95,74.39,39.64,473.54
32.38,1004.05,61.69,73.91,430.17
19.2,1009.8,84.62,58.71,448.17
27.37,1009.79,65.25,63.73,437.24
18.77,1010.34,87.25,58.66,454.54
21.95,1010.29,74.67,59.43,442.84
26.73,1012.31,78.35,77.95,434.76
16.02,1019.75,70.42,71.14,456.35
18.86,1007.28,78.47,46.48,452
21.7,1014.95,73.33,64.44,448.51
20.25,1007.93,40.16,44.78,462.44
11.42,1021.98,60.19,41.38,479.23
6.37,1022.23,80.36,41.03,490.47
14.54,1009.27,90.88,42.99,468.93
24.43,1011.88,71.39,58.05,445.68
15.92,1014.93,83.73,37.64,464.14
27.51,1009.43,76.92,71.29,430.42
23.64,1014.92,64.91,60.95,447.86
9,1018.83,79.61,41.54,484.08
28.98,1011.25,72.9,73.42,432.2
18.31,1011.87,86.83,50.9,455.5
15.82,1018.96,66.73,44.2,460.2
14.88,1009.4,67.15,41.66,468.55
27.49,1015.43,47.45,63.78,445.66
10.74,1016.76,84.59,41.46,479.94
18.21,1011.97,87.28,62.26,455.88
17.2,1000.68,72.67,40.55,462.55
8.66,1028.22,86.96,36.25,479.66
20.59,1009.78,62.77,42.04,463.08
22.86,1014.03,54.96,58.96,451.82
23.31,1014.73,51.57,68.63,448.2
16.71,1007.72,75.35,42.99,465.09
4.97,1018.99,89.86,38.91,489.96
31.95,1008.38,66.26,70.8,432.79
13.89,1016.4,65.49,35.71,468.54
26.92,1012.29,59.33,51.43,437.35
23,1005.34,83.73,60.37,437.6
25.95,1010.9,70.42,59.27,444.19
14.84,1013.78,69.27,38.91,467.83
22.5,1008.04,82.39,70.94,442.4
31.84,1014.9,55.35,77.95,433.28
19.35,1013.91,61.53,39.39,465.28
24.26,1008.48,66.74,67.69,437.4
21.95,1012.91,69.36,68.08,443.93
16.07,1013.88,87.11,65.46,450.54
30.21,1006.82,54.03,79.74,430.83
13.66,1021.97,79.04,45,473.12
9.76,1014.19,85.4,39.16,482.38
15.69,1019.03,60.57,39.3,464.17
5.29,1020.62,83.83,41.38,492.12
26.72,1014.41,52.01,65.61,442.48
12.68,1021.59,78.57,41.4,466.64
29.24,1011.49,65.08,64.33,440.12
19.09,1012.34,45.75,43.14,463.3
5.06,1021.49,93.7,40.64,483.73
26.23,1009.73,73.44,70.72,445.28
27.15,1007.57,74.42,73.9,433.09
23.47,1014.57,69.83,65.61,447.16
19.78,1015.7,29.43,44.71,465.49
13.07,1010,84.84,40.83,471.19
8.52,1013.16,64.06,38.5,482.96
10.39,1023.51,84.73,40.96,479
30.2,1006.89,42.69,56.9,436.17
23.93,1013.09,86.02,64.05,440.66
21.11,1010.1,62.62,43.43,447.83
16.59,1006.67,73.9,41.79,455.42
30.52,1003.9,64.33,70.4,438.29
15.74,1024.7,78.38,43.71,462.66
21.25,1005.69,81.87,44.05,448.43
12.25,1016.47,81.15,44.58,475.24
6.49,1020.41,72.78,43.65,484.94
14.1,1011.6,84.39,48.92,461.34
24.62,1011.43,56.61,58.66,449.8
16,1013.89,78.39,43.34,462.33
28.67,1007.96,76.36,66.25,434.73
29.18,1010.04,68.04,68.24,428.52
26.8,1011.04,61.48,68.31,447.85
16.76,1011.27,70.55,43.67,462.44
9.44,1013.26,91.55,39.82,483.18
11.44,1018.57,74.06,34.03,476.06
13.45,1015.5,74.33,43.14,474.1
16.46,1020.02,74.54,61.27,456.64
12.91,1017.66,93.66,40.73,464.61
18.58,1009.68,67.57,64.45,444.28
13.1,1017.79,84.48,40.03,470.75
13.45,1022.04,82.96,41.16,460.57
10.01,1015.73,91.97,43.7,479.24
17.32,1013.23,68.07,41.67,462.74
21.49,1019.81,63.21,61.27,450.07
23.56,1003.31,66.98,49.16,445.36
11.02,1013.51,95.66,38.28,472.11
33.62,1009.38,63.71,77.17,431.03
4.56,1011.13,80.24,40.27,493.87
14.87,1022.26,78.21,41.76,464.84
10.77,1012.87,84.16,44.78,470.66
21.45,1017.92,72.7,60.08,451.49
13.24,1017.05,81.99,54.3,467.81
22.64,1011.68,60.97,58.66,449.79
11.72,1020.74,86.22,40.55,474.7
26.74,1012.5,62.88,59.87,447.88
12.51,1008.61,94.27,49.83,452.84
9.88,1017.81,76.05,39.66,480.05
25,1005.35,57.13,68.14,437.67
25.51,1006.59,96.63,73.56,437.07
11.22,1023.13,69.35,41.93,480.71
21.7,1008.74,82.8,49.02,446.46
19.83,1019.81,75.05,63.94,448.03
12.34,1016.28,53.6,40.62,466.47
10.4,1018.58,93.48,45.01,470.79
13.61,1017.78,88.84,42.34,466.17
25.55,1017.12,51.84,58.95,442.3
13.2,1010.49,64.96,41.78,468.58
25.88,1004.24,63.16,66.48,434.4
14.75,1009.58,86.96,41.16,468.14
7.82,1022.17,88.13,40.72,481.52
11.7,1008.65,92.11,25.36,470.88
6.37,1025.98,91,40.81,489.18
23.98,1008.41,67.75,50.32,443.45
24.8,1018.79,60.79,59.87,441
23.89,1004.88,73.94,50.16,444.99
27.88,1005.06,72.5,70.79,429.62
7.19,1011.45,90.65,39.4,483.04
24.2,1014.82,59.42,60.95,448.43
33.82,1008.67,46.95,72.29,432.13
14.69,1018.01,73.4,54.3,462.63
24.82,1010.28,73.54,74.87,434.46
12.59,1018.76,85.4,40.03,471.63
19.05,1017.02,73.76,44.06,454.28
5.51,1026.3,78.97,35.57,489.36
33.7,1007.16,50.41,68.27,427.4
26.05,1012.78,59.09,56.85,438.59
14.45,1012.41,79,39.58,467.62
30.48,1010.73,53.7,70.04,429.85
19.68,1020.75,67.25,56.65,456.89
21.34,1014.49,63.23,48.06,458.13
23.03,1016.29,69.8,65.12,447.84
24.2,1009.25,88.25,59.07,441.93
24.54,1013.02,55.18,48.06,443.67
32.27,1008.06,59.28,71.85,429.72
7.61,1009.05,97.32,41.26,480.68
13.86,1020.69,70.74,41.58,461.56
24.35,1018.21,54.46,59.21,444.35
29.12,1014.21,48.8,67.32,435.2
18.03,1015.99,89.03,58.86,450.33
10.59,1019.94,72.52,41.54,478.74
27.69,1008.52,60.93,69.98,433.47
15.21,1014.24,100.11,50.88,460.56
16.92,1013.27,82.97,50.9,460.86
26.16,1010.03,68.77,63.76,437.24
13.78,1015.2,57.8,38.47,466.41
17.66,1017.22,86.96,60.08,456.62
30.12,1012.29,61.32,73.18,429.31
